MethodicId;TubeNumber;ChanelName;MethodicName;Status;MethodicSteps;Data
98698bc7-9a23-43d5-bb85-1da4af80e889;57.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2545.563 2501.99 2493.25 2503.365 2498.844 2499.656 2500.896 2500.156 2497.073 2504.354 2502.031 2503.219 2498.906 2506.49 2502.802 2502.438 2500.771 2500.573 2500.677 2506.198 2504.542 2509.542 2511.052 2516.094 2523.906 2542.052 2553.813 2569.406 2576.052 2587.469 2594.281 2598.073 2597.813 2600.042 2601.865 2601.844 2601.521 2604.229 2600.177 2602.448 2604.979 2601.354 2598.135 2605.229 2602.427]
98698bc7-9a23-43d5-bb85-1da4af80e889;57.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2231.156 2214.771 2207.656 2211.438 2205.167 2208.927 2212.615 2212.188 2213.26 2211.458 2213.479 2215.073 2212.51 2212.021 2214.49 2212.229 2216.073 2219.74 2225.938 2237.771 2261.958 2314.25 2395.844 2539.729 2771.365 3075.906 3412.75 3731.99 3987.427 4161.135 4265.094 4335.01 4374.552 4396.479 4405.427 4410.073 4413.51 4412.573 4415.583 4419.458 4421.031 4426.823 4419.406 4415.323 4422.323]
98698bc7-9a23-43d5-bb85-1da4af80e889;57.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2104.719 2088.563 2082.552 2087.833 2092.833 2094.365 2089.969 2085.625 2087.865 2090.833 2091.74 2086.823 2092.813 2090.802 2090.448 2092.417 2091.427 2090.229 2091.542 2093.75 2092.646 2092.281 2091.948 2091.844 2090.823 2099.031 2096.802 2097.896 2097.594 2099.073 2102.177 2103.271 2106.469 2111.375 2114.802 2113.469 2121.167 2121.854 2125.198 2124.281 2127.969 2127.333 2131.865 2126.594 2131.5]
98698bc7-9a23-43d5-bb85-1da4af80e889;57.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2321.375 2273.5 2270.677 2272.177 2274.177 2273.292 2276.063 2278.313 2279.771 2277.979 2279.531 2280.104 2281.542 2281.313 2280.594 2284.198 2285.865 2284.594 2288.781 2285.917 2284.958 2289.448 2291.74 2288.583 2289.677 2296.771 2300.323 2309.948 2328.229 2363.042 2415.688 2498.927 2590.073 2698.979 2816.063 2933.271 3036.615 3134.615 3219.479 3288.115 3335.469 3379.76 3400.083 3420.281 3431.969]
98698bc7-9a23-43d5-bb85-1da4af80e889;57.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2824.854 2754.292 2749.01 2762.698 2759.958 2761.531 2762.625 2761.146 2762.927 2766.188 2768.208 2772.635 2770.302 2767.542 2769.448 2768.115 2768.99 2770.844 2768.781 2769.021 2767.281 2769.667 2769.292 2777.969 2769 2773.844 2778.469 2777.625 2781.458 2786.229 2793.073 2807.344 2818.469 2839.656 2858.698 2874.052 2887.698 2908.969 2917.917 2921.625 2934.823 2936.271 2936.094 2936.01 2937.677]
98698bc7-9a23-43d5-bb85-1da4af80e889;58.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2424.823 2419.604 2412.823 2410.406 2411.667 2411.417 2411.198 2412.49 2412.26 2410.115 2414.573 2415.188 2413.25 2415.521 2410.969 2412.281 2413.875 2416.146 2413.667 2413.427 2413.594 2411.521 2416.167 2414.333 2418.823 2410.76 2417.854 2419.667 2422.771 2424.698 2434.958 2441.542 2456.802 2463.5 2475.333 2482.677 2481.844 2490.906 2487.177 2493.167 2487.938 2488.99 2494.229 2489.125 2485.479]
98698bc7-9a23-43d5-bb85-1da4af80e889;58.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2183.927 2175.729 2175.073 2175.208 2172.865 2172.99 2172.479 2177.354 2172.063 2172.354 2173.948 2173.104 2177.833 2177.802 2176.615 2177.24 2173.729 2176.281 2176.51 2178.125 2175.719 2178.094 2180.99 2185.719 2180.979 2197.177 2212.531 2241.365 2306.729 2412.792 2588.417 2824.281 3101.5 3365.073 3559.823 3691.24 3767.708 3803.479 3833.385 3848.167 3862.01 3863.688 3866.135 3859.031 3863.594]
98698bc7-9a23-43d5-bb85-1da4af80e889;58.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2068.302 2059.958 2059.563 2063.646 2059.677 2055.417 2057.573 2061.875 2063.24 2063.156 2061.198 2060.083 2062.073 2058.573 2061.281 2055.75 2064.531 2064.813 2059.865 2059.542 2064.76 2062.521 2064.552 2065.479 2060.26 2063.51 2064.729 2063.677 2061.677 2061.656 2066.854 2068.427 2078.063 2080.979 2083.906 2084.26 2088.729 2088.292 2092.656 2093.417 2093.667 2092.177 2094.917 2094.99 2096.969]
98698bc7-9a23-43d5-bb85-1da4af80e889;58.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2189.885 2175.198 2174.5 2169.198 2169.802 2176.51 2168.76 2177.99 2177.24 2178.729 2181.188 2178.667 2180.396 2179.042 2180.677 2179.573 2184.969 2184.365 2184.094 2185.146 2181.458 2184.552 2187.146 2183.302 2189.521 2196.406 2196.052 2199.625 2217.542 2240.875 2283.854 2362.833 2475.156 2620.729 2755.188 2857.542 2934.885 2980.594 3014.365 3031.969 3047.25 3052.677 3062.49 3059.594 3057.583]
98698bc7-9a23-43d5-bb85-1da4af80e889;58.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2668.49 2645.531 2638.198 2637.406 2642.5 2644.479 2644.26 2648.323 2646.188 2647.583 2645.885 2650.688 2646 2649.052 2644.021 2649.417 2647.219 2646.219 2649.635 2648.281 2650.031 2647.917 2650.573 2650.917 2650.885 2656.458 2653.115 2652.438 2655.375 2659.458 2670.146 2678.427 2695.417 2718.396 2736.677 2752.615 2762.042 2763.219 2771.375 2771.302 2773.042 2774.49 2776.094 2769.573 2770.656]
98698bc7-9a23-43d5-bb85-1da4af80e889;59.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2383.688 2385.729 2379.313 2383.729 2386.052 2387.375 2389.667 2393.823 2393.802 2393.292 2400.646 2394.74 2395.313 2394.24 2393.083 2395.906 2401.979 2402.521 2403.177 2401.604 2402.979 2406.458 2408.667 2410.615 2418.927 2430.021 2439.74 2449.354 2458.396 2463.917 2466.177 2467.99 2470.427 2470.917 2472.24 2469.698 2473.74 2475.969 2475.406 2475.708 2473.313 2476.667 2480.719 2475.823 2474.469]
98698bc7-9a23-43d5-bb85-1da4af80e889;59.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2158.167 2151.594 2154.833 2155.833 2160.844 2158.521 2162.271 2158.677 2167.406 2161.229 2163.875 2160.021 2161.656 2164.802 2164.063 2164.385 2165.74 2170.094 2176.24 2186.646 2212.708 2251.594 2325.448 2449.094 2635.302 2860.177 3105.021 3326.042 3494.208 3601.521 3673.167 3719.458 3730.333 3750.354 3760.469 3770.573 3775.583 3779.979 3783.99 3781.094 3783.5 3784.698 3791.99 3790.167 3791.042]
98698bc7-9a23-43d5-bb85-1da4af80e889;59.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2051.583 2048.281 2053.865 2051.292 2054.167 2055.167 2054.865 2055.615 2053.563 2059.406 2055.344 2054.99 2055.01 2052.469 2057.438 2057.854 2056.563 2056.448 2058.729 2054.188 2058.49 2058.323 2054.844 2056.917 2060.969 2062.042 2065.021 2059.385 2062.99 2060.854 2062.896 2067.844 2065.052 2069.896 2073.219 2077.042 2074.531 2077.958 2082.719 2080.125 2084.198 2087.094 2083.292 2087.625 2085.823]
98698bc7-9a23-43d5-bb85-1da4af80e889;59.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2156.479 2152.729 2154.948 2147.854 2160.667 2166.521 2162.646 2171.229 2170.583 2175.052 2174.906 2170.667 2167.104 2178.208 2179 2180.99 2177.771 2177.073 2177.917 2180.063 2179.656 2185.823 2183.854 2187.615 2189.365 2191.573 2196.469 2205.219 2226.698 2252.74 2297.104 2354.521 2423.844 2507.052 2589.271 2678.802 2749.906 2827.625 2882.813 2939.25 2979.021 3007.75 3034.906 3042.823 3058.208]
98698bc7-9a23-43d5-bb85-1da4af80e889;59.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2604.656 2606.76 2611.365 2612.469 2619.563 2618.698 2622.771 2619.625 2623.177 2628.208 2626.958 2623.781 2623.344 2625.531 2627.427 2628.948 2627.375 2626.302 2630.604 2628.792 2627.74 2631.094 2626.771 2628.74 2627.323 2629.813 2630.438 2630.219 2632.969 2636.573 2641.104 2653.052 2666.354 2679.313 2690.708 2705.021 2715.771 2726.677 2733.385 2740.74 2744.271 2744.5 2750.25 2745.813 2752.448]
98698bc7-9a23-43d5-bb85-1da4af80e889;60.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2498.333 2474.635 2479.625 2483.073 2484.177 2486.125 2487.344 2488.042 2491.271 2492.583 2492.177 2489.438 2491.74 2492.74 2491.125 2490.229 2494.458 2488.01 2497.073 2492.333 2493.021 2494.865 2497.427 2496.24 2495.302 2495.427 2497.198 2502.813 2496.396 2500.375 2505.833 2514.344 2530.302 2541.135 2557.594 2569.49 2581.833 2589.76 2590.917 2593.021 2594.531 2594.802 2593.573 2593.635 2594.208]
98698bc7-9a23-43d5-bb85-1da4af80e889;60.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2198.927 2192.427 2191.396 2193.365 2196.417 2190.917 2193.708 2196.656 2196.25 2201.25 2196.979 2198.25 2196.094 2197.813 2194.823 2200.604 2200.781 2198.792 2199.583 2202.927 2197.229 2203.781 2201.438 2206.698 2202.688 2210.031 2217.854 2232.833 2264.156 2324.667 2428.094 2607.76 2879.01 3215.073 3565.688 3862.969 4071.865 4189.615 4258.667 4303.344 4322.24 4332.938 4347.802 4348.844 4350.375]
98698bc7-9a23-43d5-bb85-1da4af80e889;60.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2072.563 2070.552 2070.396 2072.698 2074.5 2075.865 2078.146 2075.333 2074.958 2075.469 2074.594 2076.49 2079.219 2076.354 2076.646 2075.094 2078.729 2077.469 2079.99 2076.031 2076.938 2081.635 2076.719 2082.677 2081.396 2081.073 2080.792 2077.729 2079.771 2083.969 2089.115 2084.323 2092.302 2096.063 2103.969 2107.115 2111.667 2115.667 2116.458 2113.885 2115.667 2117.906 2119.917 2120.396 2120.396]
98698bc7-9a23-43d5-bb85-1da4af80e889;60.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2241.438 2224.063 2224.708 2223.385 2226.792 2232.729 2227.99 2231 2233.115 2231.083 2237.771 2237.865 2233.104 2239.75 2236.719 2238.385 2237.604 2242.781 2243.823 2241.25 2247.115 2247.917 2248.552 2248.594 2246.906 2251.156 2256.417 2263.01 2271.583 2304.573 2358.302 2440.531 2564.667 2729.969 2912.281 3066.313 3170.563 3240.885 3285.292 3316.771 3333.594 3344.208 3356 3354.219 3362.51]
98698bc7-9a23-43d5-bb85-1da4af80e889;60.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2719.073 2699.896 2701.875 2707.688 2712.927 2715.333 2718.708 2715.927 2714.333 2719.5 2718.313 2723.156 2722.094 2723.76 2719.583 2719.448 2722.823 2723.052 2726.094 2722.833 2725.281 2722.01 2726.656 2725.969 2727.083 2728.083 2730.156 2728.042 2729.594 2737.323 2741.531 2755.958 2775.313 2798.74 2831.042 2853.313 2869.906 2879.792 2882.26 2886.427 2887.375 2888.146 2888.156 2887.948 2893.521]
98698bc7-9a23-43d5-bb85-1da4af80e889;61.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2456.854 2455.344 2452.26 2449.125 2451.333 2450.344 2449.104 2448 2455.031 2450.271 2451.094 2451.802 2451.396 2450.771 2451.323 2447.375 2453.625 2456.313 2456 2453.635 2454.604 2454.156 2458.5 2466.76 2473.719 2484.313 2499.865 2513.354 2517.865 2531.104 2529.323 2536.146 2534.031 2539.01 2535.563 2536.073 2544.635 2538.573 2541.896 2541.656 2536.552 2538.354 2538.76 2536.344 2539.031]
98698bc7-9a23-43d5-bb85-1da4af80e889;61.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2200.344 2193.167 2198.521 2195.615 2193.479 2195.76 2195.729 2197.49 2199.542 2198.021 2196.156 2196.354 2198.552 2202.167 2201.354 2202.104 2200.031 2204.229 2215.906 2228.635 2247.344 2292.688 2371.792 2508.438 2713.573 2991.552 3288.865 3568.25 3794.854 3942.219 4036.844 4086.573 4115.042 4134.385 4144.729 4147.188 4158.531 4154.094 4154.781 4157.313 4161.385 4163.531 4161.104 4157.552 4164.427]
98698bc7-9a23-43d5-bb85-1da4af80e889;61.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2071.76 2068.76 2065.906 2069.313 2068.948 2069.51 2071.01 2072.635 2072.333 2072.938 2067.792 2073.938 2071.729 2072.833 2071.677 2072.396 2071.51 2073.865 2071.948 2072.417 2076.156 2072.167 2071.292 2074.323 2075.646 2075.063 2074.781 2079.594 2081.917 2081.396 2083.083 2085.938 2088.208 2090.823 2089.698 2092.104 2093.333 2100.917 2104.573 2105.688 2106.292 2108.198 2107.833 2109.823 2109.708]
98698bc7-9a23-43d5-bb85-1da4af80e889;61.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2222.865 2218.177 2214.583 2220.729 2219.104 2218.385 2221.594 2226.208 2221.458 2222.688 2223.417 2222.99 2225.688 2228.385 2229.844 2223.313 2228.281 2229.563 2231.302 2229.76 2228.406 2230.188 2236.521 2233.635 2237.333 2234.917 2243.813 2252.365 2270.104 2303.49 2344.135 2406.292 2493.042 2579.688 2677.906 2772.708 2864.854 2963.156 3038.385 3095.813 3152.646 3185.25 3213.729 3235.021 3231.427]
98698bc7-9a23-43d5-bb85-1da4af80e889;61.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2701.375 2697.948 2693.938 2696.469 2696.375 2696.281 2699.75 2702.813 2700.323 2698.604 2702.542 2702.781 2705.344 2702.938 2698.438 2703.396 2698.427 2703.344 2701.594 2702.208 2700.792 2703.646 2704.385 2703.26 2703.167 2705.344 2705.906 2708.615 2711.438 2716.188 2724.896 2735.406 2748.583 2760.531 2775.052 2793.167 2809.177 2816.667 2834.167 2841.823 2846.5 2848.073 2853.844 2854.542 2852.625]
98698bc7-9a23-43d5-bb85-1da4af80e889;62.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2548.448 2492.01 2501.594 2505.073 2505.792 2503.365 2505.708 2503.292 2501.854 2504.104 2506.021 2506.344 2501.708 2507.479 2505.219 2503.26 2506.469 2506.667 2506.688 2504.76 2502.698 2509.896 2513.74 2522.635 2528.844 2546.354 2557.531 2571.896 2584.927 2591.073 2600.927 2598.26 2604.354 2604.604 2607.198 2603.49 2604.792 2606.75 2607.552 2606.021 2607.969 2609.833 2610.406 2606.021 2607.063]
98698bc7-9a23-43d5-bb85-1da4af80e889;62.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2229.667 2206.563 2206.208 2212.823 2209.25 2209.698 2214.125 2211.906 2210.552 2208.958 2211.604 2208.583 2211.698 2214.698 2211.792 2214.365 2216.042 2222.365 2229.833 2239.375 2268.115 2313.615 2402.229 2552.302 2790.281 3106.927 3466.26 3798.229 4055.719 4247.729 4358.531 4423.719 4461.844 4488.729 4497.406 4497.385 4503.302 4511.313 4507.625 4512.167 4511.167 4512.542 4511.552 4515.073 4511.51]
98698bc7-9a23-43d5-bb85-1da4af80e889;62.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2097.677 2079.458 2081.958 2080.177 2080.573 2080.031 2085.823 2081.385 2082.615 2082.854 2079.573 2084.042 2083.552 2086.813 2085.333 2087.271 2093.115 2087.219 2086.531 2092.396 2086.333 2089.885 2089.813 2086.771 2088.906 2093.083 2094.031 2092.99 2093.75 2096.802 2101.104 2105.219 2102.615 2106.958 2110.802 2115.052 2116.458 2119.438 2117.906 2122.646 2125.625 2125.844 2127.625 2125.135 2127.594]
98698bc7-9a23-43d5-bb85-1da4af80e889;62.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2323.594 2267.542 2267.469 2274.156 2273.823 2274.594 2276.625 2276.813 2277.25 2281.302 2278.427 2282.385 2287.292 2282.99 2284.406 2283.979 2288.063 2283.188 2286.781 2292.927 2289.635 2293.75 2291.917 2295.021 2294.573 2297.365 2309.26 2319.74 2345.458 2382.563 2444.417 2532.969 2644.188 2765.917 2885.219 2999.042 3108.24 3208.583 3295.781 3361.958 3411.51 3452.292 3472.083 3487.281 3492.281]
98698bc7-9a23-43d5-bb85-1da4af80e889;62.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2822.885 2747.927 2750.865 2758.063 2754.271 2754.177 2760.552 2756.75 2762.292 2767.771 2767.479 2767.094 2767.906 2765.531 2765.823 2766.281 2766.25 2771.104 2771.323 2770.406 2769.927 2770.531 2771.656 2768.875 2772.219 2771.323 2774.865 2775.271 2781.073 2787.771 2797.26 2812.99 2827.781 2846.219 2864.635 2886.375 2895.802 2914.177 2925.563 2932.167 2936.115 2936.198 2942.417 2944.323 2943.375]
98698bc7-9a23-43d5-bb85-1da4af80e889;63.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2464.073 2452.073 2448.5 2451.781 2456.594 2460.99 2464.344 2466.792 2471.521 2465.781 2466.667 2461.146 2463.74 2464.406 2465.969 2466.74 2465.042 2465.26 2469.99 2472.167 2469.344 2466.917 2471.802 2469.948 2474.219 2469.906 2469.542 2474.917 2474 2474.813 2473.479 2469.854 2475.125 2475.625 2472.635 2477.521 2479.979 2485.427 2494.302 2510.458 2523.552 2534.333 2546.219 2557.375 2558.927]
98698bc7-9a23-43d5-bb85-1da4af80e889;63.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2203.479 2197.417 2198.167 2203.792 2202.927 2202.74 2203.896 2200.313 2205.875 2206.125 2206.344 2206.865 2208.021 2207.99 2204.417 2206.083 2208.5 2207.729 2207.01 2209.583 2211.625 2211.719 2212.135 2203.229 2210.844 2209.51 2210.688 2211.354 2211.688 2213 2213.104 2217.646 2224.01 2239.823 2262.781 2311.698 2399.625 2546.979 2773.656 3066.5 3376.563 3660.167 3883.625 4030.448 4127.26]
98698bc7-9a23-43d5-bb85-1da4af80e889;63.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2071.854 2070.042 2067.292 2072.698 2070.49 2073.313 2073.531 2072.865 2071.25 2077.24 2073.792 2070.688 2073.219 2075.344 2075.531 2074.052 2078.708 2077.802 2077.052 2077.219 2078.813 2079.854 2080.115 2077.646 2081.698 2080.25 2084.906 2083.708 2080.927 2084.51 2082.542 2085.917 2086.854 2093.479 2095.51 2102.76 2102.635 2105.771 2109.844 2111.594 2116.292 2118.167 2116.99 2120.354 2117.552]
98698bc7-9a23-43d5-bb85-1da4af80e889;63.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2237.771 2222.573 2225.667 2224.75 2230.781 2233.698 2235.323 2232.698 2239.813 2238.094 2239.26 2242.094 2241.083 2243.563 2244.26 2242.917 2244.854 2246.698 2243.865 2249.51 2247.104 2247.24 2247.344 2251.625 2253.448 2258.323 2262.125 2269.219 2286.052 2317 2360.125 2436.833 2554.615 2702.323 2863.042 3016.792 3144.615 3239.896 3323.052 3368.323 3403.344 3420.521 3423 3430.583 3428.625]
98698bc7-9a23-43d5-bb85-1da4af80e889;63.;Crimson;Ct (81-100) 051219 Br;Отрицательный;45.;[2710.083 2691.563 2692.885 2699.833 2699.885 2709.135 2708.25 2708.896 2711.104 2715.656 2715.354 2714.042 2714.563 2716.271 2714.917 2715.635 2716.615 2717.771 2715.313 2716.802 2721.177 2721.271 2721.125 2719.531 2725.302 2723.667 2724.146 2726.667 2726.479 2736.042 2740.156 2750.927 2770.885 2783.833 2806.396 2827.99 2843.281 2857.323 2874.542 2875.99 2879.406 2884.479 2877.771 2885.656 2882.844]
98698bc7-9a23-43d5-bb85-1da4af80e889;64.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2465.99 2455.583 2459.969 2461.448 2467.615 2465.073 2473.115 2470.198 2474.229 2478.073 2477.031 2482.875 2479.802 2480.729 2480.406 2479.406 2482.604 2480.708 2481.229 2482.188 2477.51 2480.948 2481.406 2482.406 2482.104 2480.75 2487.708 2484.292 2493.594 2498.656 2506.104 2522.406 2537.865 2551.156 2564.823 2572.156 2574.969 2582.854 2580.313 2583.281 2581.26 2586.25 2586.146 2587.052 2588.74]
98698bc7-9a23-43d5-bb85-1da4af80e889;64.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2193.354 2190.333 2191.583 2194.615 2195.927 2194.979 2196.146 2198.333 2199.813 2202.604 2201.542 2200.438 2204.438 2202.292 2202.271 2203.615 2206.188 2203.573 2203.615 2203.156 2203.938 2205.052 2209.677 2208.969 2218.438 2230.573 2252.604 2307.469 2394.125 2541.24 2775.885 3072.917 3405.354 3709.688 3956.781 4110.052 4222.5 4271.042 4311.49 4323.271 4341.698 4345.083 4348.25 4361.125 4360.542]
98698bc7-9a23-43d5-bb85-1da4af80e889;64.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2076.26 2066.604 2070.104 2069.333 2073.063 2072.021 2070.438 2073.323 2073.771 2076.729 2073.646 2080.302 2074.042 2075.24 2073.917 2075.156 2079.188 2078.615 2078.042 2077.469 2079.167 2077.26 2077.177 2079.646 2081.406 2078.667 2080.781 2079.146 2082.469 2083.896 2086.083 2089.917 2098.052 2102.427 2104.688 2109.75 2113.854 2112.823 2116.344 2119.167 2122.219 2121.396 2123.76 2119.969 2121.75]
98698bc7-9a23-43d5-bb85-1da4af80e889;64.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2236.76 2228.458 2231.594 2233.573 2234.656 2235.104 2236.99 2239.813 2238.219 2245.396 2248.083 2248.24 2245.146 2246.75 2248.219 2244.729 2249.635 2250.573 2249.958 2252.177 2250.948 2258.115 2256.813 2259 2258.406 2258.208 2267.542 2279.25 2295.74 2328.479 2386.354 2480.25 2617.885 2793.656 2962.167 3099.302 3208.083 3289.792 3349.094 3382.042 3418.24 3438.656 3454.917 3465.25 3478.604]
98698bc7-9a23-43d5-bb85-1da4af80e889;64.;Crimson;Ct (81-100) 051219 Br;Положительный;45.;[2715.198 2700.896 2705.76 2712.656 2714.344 2714.906 2720.188 2725.667 2724.604 2732.448 2730.354 2733.927 2737.469 2730.458 2736.552 2733.219 2735.01 2732.542 2739.781 2736.719 2736.5 2735.531 2739.573 2739.688 2742.24 2742.854 2743.365 2741.333 2748.969 2754.073 2761.854 2777.323 2800.385 2834.115 2872.5 2913.802 2965.24 3024.573 3088.698 3155.375 3233.042 3316.083 3404.656 3496.229 3586.708]
98698bc7-9a23-43d5-bb85-1da4af80e889;65.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2467.208 2469.229 2469.146 2472.427 2479.333 2473.813 2478.708 2480.979 2486.208 2483.385 2484.833 2483.885 2481.854 2482.781 2484.208 2487.354 2482.938 2488.729 2483.552 2483.281 2484.906 2489.5 2488.385 2488 2496.99 2497.583 2509.031 2515.031 2532.979 2543.125 2560.323 2571.094 2578.177 2582.885 2583.323 2589.115 2587.844 2586.865 2588.042 2591.125 2589.073 2593.854 2590.958 2588.354 2588.625]
98698bc7-9a23-43d5-bb85-1da4af80e889;65.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2209.76 2209.177 2206.125 2209.188 2212.906 2211.948 2214.979 2213.729 2218.323 2213.135 2212.177 2216.156 2215.208 2213.438 2214.448 2210.969 2216.177 2216.01 2217.26 2219.25 2222.969 2232.958 2247.479 2271.729 2322.906 2416.729 2567.823 2796.813 3106.01 3439.49 3741.354 3980.656 4147.167 4248.417 4310.677 4347.635 4358.125 4378.448 4376.188 4382.198 4387.24 4382.604 4387.302 4392.938 4388.438]
98698bc7-9a23-43d5-bb85-1da4af80e889;65.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2071.813 2074.656 2075.198 2077.167 2075.688 2077.875 2077.51 2081.885 2077.76 2077.698 2081.646 2081.594 2081.135 2081.438 2086.313 2086.292 2085.198 2084.448 2082.448 2082.792 2085.99 2087.219 2085.896 2085.521 2086.208 2087.021 2088.073 2089.135 2088.51 2089.99 2093.51 2096.833 2101.094 2109.021 2107.729 2116.896 2115.156 2119.323 2123.521 2126.844 2126.979 2125.521 2128.156 2129.365 2129.052]
98698bc7-9a23-43d5-bb85-1da4af80e889;65.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2242.979 2246.969 2247.823 2255.885 2253 2255.469 2255.469 2260.26 2263.01 2261.417 2263.031 2263.802 2267.24 2266.99 2262.802 2263.563 2267.958 2270.885 2267.844 2268.781 2269.75 2270.271 2274.938 2277.552 2276.51 2281.167 2290.406 2296.729 2316.469 2356.729 2417.802 2525.354 2666.146 2818.24 2963.927 3086.021 3197.583 3276.375 3348.885 3396.406 3432.521 3460.344 3479.177 3494.76 3499.854]
98698bc7-9a23-43d5-bb85-1da4af80e889;65.;Crimson;Ct (81-100) 051219 Br;Положительный;45.;[2722.198 2723.604 2730.51 2738.698 2738.344 2740.594 2747.896 2750.646 2754.417 2755.135 2757.281 2755.75 2755.375 2755.354 2759.677 2756.75 2758.281 2758.302 2758.031 2759.104 2759.594 2760.167 2763.417 2762.156 2764.531 2765.708 2762.479 2769.948 2771.823 2780.51 2791.865 2805.365 2829.76 2854.344 2884.125 2909.677 2940.844 2964.156 2991.698 3022.396 3054.156 3080.365 3116.271 3144.854 3176]
98698bc7-9a23-43d5-bb85-1da4af80e889;66.;FAM;Ct (81-100) 051219 Br;Отрицательный;45.;[2491.865 2466.917 2472.458 2472.323 2472.25 2475.74 2476.667 2476.406 2476.521 2477.635 2480.313 2477.698 2480.875 2479.01 2478.115 2484.219 2476.24 2480.135 2479.49 2482.146 2481.844 2481.635 2479.271 2480.844 2479.823 2480.625 2479.969 2482.198 2481.073 2477.563 2482.885 2488.448 2492.927 2504.792 2518.25 2530.865 2548.594 2557.875 2564.24 2572.813 2575.24 2575.385 2574.198 2577.688 2579.948]
98698bc7-9a23-43d5-bb85-1da4af80e889;66.;HEX;Ct (81-100) 051219 Br;Положительный;45.;[2213.115 2203.552 2202.938 2200.948 2200.365 2201.448 2203.167 2206.094 2208.24 2201.688 2205.979 2207.917 2203.792 2209.406 2203.74 2207.167 2205.24 2208 2207.021 2206.771 2207.833 2211.906 2209.469 2209.542 2212.385 2211.906 2212.667 2222.354 2235.708 2253.667 2295.042 2374.604 2520.844 2745.917 3059.094 3409.833 3747.26 4004.01 4165.865 4270.083 4320.927 4352.677 4374.417 4384.573 4386.313]
98698bc7-9a23-43d5-bb85-1da4af80e889;66.;ROX;Ct (81-100) 051219 Br;Отрицательный;45.;[2080.354 2073.635 2072.51 2076.385 2077.823 2075.479 2075.844 2074.313 2078.74 2080.531 2079.135 2080.979 2078.292 2080.875 2082.354 2083.708 2084.063 2081.052 2081.844 2087.042 2083.042 2084.865 2082.052 2082.625 2081.25 2082.115 2083.375 2085.854 2084.302 2090.552 2086.479 2086.208 2092.177 2097.177 2101.979 2110.146 2109.792 2114.385 2118.344 2121.198 2121.844 2123.115 2126.458 2126.094 2123.719]
98698bc7-9a23-43d5-bb85-1da4af80e889;66.;Cy5;Ct (81-100) 051219 Br;Положительный;45.;[2263.698 2237.344 2237.396 2238.854 2241.333 2238.458 2246.615 2247.438 2246.354 2246.458 2248.75 2249.271 2251.531 2249.198 2253.76 2249.458 2252.292 2250.625 2258.625 2255.521 2254.813 2257.74 2256.573 2256.99 2260.813 2266.042 2266.667 2274.396 2288.823 2310.99 2359.677 2435.677 2554.563 2709.177 2884.344 3054.25 3184.906 3281.167 3348.083 3391.25 3413.302 3433.833 3436.208 3443.052 3441.125]
